expense_id,expense_date,category,amount,payment_method,description,month,month_num,year,weekday
1409,2025-10-22,Bills,2605.0,UPI,,2025-10,10,2025,Wednesday
1410,2024-03-21,Rent,1574.0,Cash,,2024-03,3,2024,Thursday
1411,2025-12-27,Food,4560.0,Card,,2025-12,12,2025,Saturday
1412,2025-04-29,Bills,4546.0,Card,,2025-04,4,2025,Tuesday
1413,2025-01-08,Bills,3826.0,Card,,2025-01,1,2025,Wednesday
1414,2025-12-10,Shopping,3571.0,Card,,2025-12,12,2025,Wednesday
1415,2024-07-18,Shopping,2928.0,Cash,,2024-07,7,2024,Thursday
1416,2025-06-20,Shopping,2950.0,Cash,,2025-06,6,2025,Friday
1417,2025-04-10,Food,2606.0,Cash,,2025-04,4,2025,Thursday
1418,2024-03-29,Food,3870.0,UPI,,2024-03,3,2024,Friday
1419,2024-09-24,Rent,3064.0,UPI,,2024-09,9,2024,Tuesday
1420,2025-10-16,Shopping,4694.0,UPI,,2025-10,10,2025,Thursday
1421,2025-07-24,Bills,1049.0,Card,,2025-07,7,2025,Thursday
1422,2025-05-03,Travel,4703.0,UPI,,2025-05,5,2025,Saturday
1423,2025-06-21,Rent,2950.0,Card,,2025-06,6,2025,Saturday
1424,2024-02-16,Food,265.0,UPI,,2024-02,2,2024,Friday
1425,2024-10-14,Rent,3586.0,Card,,2024-10,10,2024,Monday
1426,2024-01-16,Rent,2609.0,UPI,,2024-01,1,2024,Tuesday
1427,2025-12-11,Rent,1019.0,UPI,,2025-12,12,2025,Thursday
1428,2025-02-04,Rent,213.0,Cash,,2025-02,2,2025,Tuesday
1429,2024-03-26,Travel,3604.0,UPI,,2024-03,3,2024,Tuesday
1430,2024-09-06,Shopping,1091.0,UPI,,2024-09,9,2024,Friday
1431,2025-01-25,Bills,3939.0,Cash,,2025-01,1,2025,Saturday
1432,2024-11-30,Rent,1358.0,Card,,2024-11,11,2024,Saturday
1433,2025-09-20,Rent,3526.0,Cash,,2025-09,9,2025,Saturday
1434,2025-06-02,Rent,614.0,Cash,,2025-06,6,2025,Monday
1435,2024-05-16,Shopping,4904.0,Card,,2024-05,5,2024,Thursday
1436,2025-11-18,Food,3296.0,UPI,,2025-11,11,2025,Tuesday
1437,2025-05-12,Food,4534.0,Card,,2025-05,5,2025,Monday
1438,2025-12-27,Travel,2684.0,UPI,,2025-12,12,2025,Saturday
1439,2025-04-21,Food,167.0,UPI,,2025-04,4,2025,Monday
1440,2025-08-16,Rent,1696.0,Card,,2025-08,8,2025,Saturday
1441,2024-08-10,Rent,4578.0,Cash,,2024-08,8,2024,Saturday
1442,2025-01-06,Rent,118.0,Card,,2025-01,1,2025,Monday
1443,2025-02-05,Travel,2830.0,UPI,,2025-02,2,2025,Wednesday
1444,2025-03-18,Rent,3621.0,Card,,2025-03,3,2025,Tuesday
1445,2025-05-04,Food,672.0,Card,,2025-05,5,2025,Sunday
1446,2025-09-06,Shopping,2358.0,UPI,,2025-09,9,2025,Saturday
1447,2024-09-29,Shopping,3002.0,Cash,,2024-09,9,2024,Sunday
1448,2025-06-09,Bills,750.0,Card,,2025-06,6,2025,Monday
1449,2024-06-07,Food,2687.0,UPI,,2024-06,6,2024,Friday
1450,2024-05-31,Rent,3362.0,UPI,,2024-05,5,2024,Friday
1451,2025-09-11,Shopping,1438.0,Card,,2025-09,9,2025,Thursday
1452,2024-07-06,Food,3734.0,Cash,,2024-07,7,2024,Saturday
1453,2024-04-07,Shopping,2927.0,Card,,2024-04,4,2024,Sunday
1454,2024-05-10,Rent,2317.0,Cash,,2024-05,5,2024,Friday
1455,2024-06-19,Shopping,3639.0,Cash,,2024-06,6,2024,Wednesday
1456,2024-07-01,Bills,1137.0,Cash,,2024-07,7,2024,Monday
1457,2024-12-29,Bills,4483.0,Cash,,2024-12,12,2024,Sunday
1458,2024-02-08,Shopping,4078.0,Card,,2024-02,2,2024,Thursday
1459,2025-06-10,Food,3061.0,UPI,,2025-06,6,2025,Tuesday
1460,2025-05-11,Food,3326.0,UPI,,2025-05,5,2025,Sunday
1461,2025-05-30,Food,1198.0,UPI,,2025-05,5,2025,Friday
1462,2024-12-14,Shopping,2424.0,UPI,,2024-12,12,2024,Saturday
1463,2025-01-31,Food,1039.0,UPI,,2025-01,1,2025,Friday
1464,2025-12-22,Rent,3816.0,UPI,,2025-12,12,2025,Monday
1465,2024-06-09,Bills,3514.0,Card,,2024-06,6,2024,Sunday
1466,2024-01-16,Rent,1548.0,Cash,,2024-01,1,2024,Tuesday
1467,2025-05-07,Food,670.0,UPI,,2025-05,5,2025,Wednesday
1468,2025-03-01,Rent,3004.0,Card,,2025-03,3,2025,Saturday
1469,2024-04-17,Food,2605.0,UPI,,2024-04,4,2024,Wednesday
1470,2025-03-25,Shopping,1017.0,UPI,,2025-03,3,2025,Tuesday
1471,2024-11-06,Rent,1974.0,Cash,,2024-11,11,2024,Wednesday
1472,2024-06-18,Shopping,1778.0,Cash,,2024-06,6,2024,Tuesday
1473,2025-06-29,Shopping,715.0,Cash,,2025-06,6,2025,Sunday
1474,2025-02-17,Travel,4601.0,UPI,,2025-02,2,2025,Monday
1475,2024-09-07,Food,1849.0,UPI,,2024-09,9,2024,Saturday
1476,2024-05-20,Bills,3925.0,UPI,,2024-05,5,2024,Monday
1477,2024-09-30,Food,4288.0,Cash,,2024-09,9,2024,Monday
1478,2025-02-19,Bills,2577.0,Card,,2025-02,2,2025,Wednesday
1479,2025-08-30,Food,4849.0,UPI,,2025-08,8,2025,Saturday
1480,2024-02-08,Shopping,3605.0,UPI,,2024-02,2,2024,Thursday
1481,2024-01-29,Rent,3575.0,UPI,,2024-01,1,2024,Monday
1482,2025-04-21,Rent,4629.0,Card,,2025-04,4,2025,Monday
1483,2024-11-13,Travel,1235.0,UPI,,2024-11,11,2024,Wednesday
1484,2024-09-01,Bills,4100.0,Card,,2024-09,9,2024,Sunday
1485,2025-11-27,Bills,474.0,UPI,,2025-11,11,2025,Thursday
1486,2024-09-28,Bills,306.0,Card,,2024-09,9,2024,Saturday
1487,2025-03-15,Shopping,4975.0,UPI,,2025-03,3,2025,Saturday
1488,2024-08-26,Bills,1419.0,Cash,,2024-08,8,2024,Monday
1489,2025-01-11,Rent,1241.0,Cash,,2025-01,1,2025,Saturday
1490,2024-09-22,Shopping,4727.0,Cash,,2024-09,9,2024,Sunday
1491,2024-12-24,Food,2790.0,Cash,,2024-12,12,2024,Tuesday
1492,2024-12-05,Bills,3355.0,UPI,,2024-12,12,2024,Thursday
1493,2025-01-23,Bills,189.0,Cash,,2025-01,1,2025,Thursday
1494,2025-07-30,Food,4208.0,Card,,2025-07,7,2025,Wednesday
1495,2025-11-19,Bills,3120.0,Cash,,2025-11,11,2025,Wednesday
1496,2024-01-03,Food,1957.0,Cash,,2024-01,1,2024,Wednesday
1497,2025-03-04,Shopping,904.0,Cash,,2025-03,3,2025,Tuesday
1498,2024-05-21,Rent,1044.0,UPI,,2024-05,5,2024,Tuesday
1499,2025-01-10,Food,2889.0,Cash,,2025-01,1,2025,Friday
1500,2025-10-31,Travel,3975.0,Card,,2025-10,10,2025,Friday
1501,2024-11-19,Food,1710.0,Cash,,2024-11,11,2024,Tuesday
1502,2024-05-25,Bills,3023.0,Cash,,2024-05,5,2024,Saturday
1503,2024-10-19,Shopping,3982.0,Cash,,2024-10,10,2024,Saturday
1504,2024-04-12,Food,3759.0,Card,,2024-04,4,2024,Friday
1505,2025-03-11,Food,626.0,Cash,,2025-03,3,2025,Tuesday
1506,2024-09-27,Bills,1996.0,Card,,2024-09,9,2024,Friday
1507,2024-04-16,Food,4854.0,Card,,2024-04,4,2024,Tuesday
1508,2024-03-12,Food,2173.0,Cash,,2024-03,3,2024,Tuesday
1509,2025-12-01,Food,505.0,UPI,,2025-12,12,2025,Monday
1510,2024-01-21,Shopping,1673.0,Card,,2024-01,1,2024,Sunday
1511,2025-09-06,Shopping,4700.0,Card,,2025-09,9,2025,Saturday
1512,2024-05-01,Rent,3840.0,UPI,,2024-05,5,2024,Wednesday
1513,2025-04-11,Travel,4374.0,UPI,,2025-04,4,2025,Friday
1514,2024-08-02,Bills,4327.0,Cash,,2024-08,8,2024,Friday
1515,2024-11-26,Bills,1946.0,UPI,,2024-11,11,2024,Tuesday
1516,2025-04-03,Bills,1578.0,UPI,,2025-04,4,2025,Thursday
1517,2024-03-28,Rent,2495.0,UPI,,2024-03,3,2024,Thursday
1518,2025-01-07,Shopping,871.0,Cash,,2025-01,1,2025,Tuesday
1519,2024-04-09,Rent,678.0,UPI,,2024-04,4,2024,Tuesday
1520,2025-10-25,Bills,3001.0,UPI,,2025-10,10,2025,Saturday
1521,2024-05-10,Travel,293.0,Cash,,2024-05,5,2024,Friday
1522,2025-10-23,Food,2107.0,UPI,,2025-10,10,2025,Thursday
1523,2024-11-04,Shopping,1285.0,UPI,,2024-11,11,2024,Monday
1524,2024-12-09,Shopping,2494.0,Cash,,2024-12,12,2024,Monday
1525,2025-05-06,Rent,3098.0,Card,,2025-05,5,2025,Tuesday
1526,2025-02-17,Shopping,1892.0,Cash,,2025-02,2,2025,Monday
1527,2025-01-20,Bills,1210.0,UPI,,2025-01,1,2025,Monday
1528,2024-07-10,Bills,4105.0,UPI,,2024-07,7,2024,Wednesday
1529,2024-10-03,Rent,2361.0,UPI,,2024-10,10,2024,Thursday
1530,2024-06-09,Bills,3836.0,Cash,,2024-06,6,2024,Sunday
1531,2025-04-04,Travel,3893.0,UPI,,2025-04,4,2025,Friday
1532,2024-11-09,Rent,2036.0,UPI,,2024-11,11,2024,Saturday
1533,2024-01-22,Travel,4975.0,Cash,,2024-01,1,2024,Monday
1534,2024-09-09,Food,4457.0,Card,,2024-09,9,2024,Monday
1535,2025-07-14,Travel,829.0,Card,,2025-07,7,2025,Monday
1536,2025-04-19,Food,4478.0,UPI,,2025-04,4,2025,Saturday
1537,2024-02-28,Food,3551.0,Cash,,2024-02,2,2024,Wednesday
1538,2025-05-25,Travel,4557.0,UPI,,2025-05,5,2025,Sunday
1539,2025-11-12,Rent,4636.0,Cash,,2025-11,11,2025,Wednesday
1540,2025-04-20,Bills,2240.0,Cash,,2025-04,4,2025,Sunday
1541,2025-11-30,Bills,1744.0,Card,,2025-11,11,2025,Sunday
1542,2024-07-08,Food,2900.0,Card,,2024-07,7,2024,Monday
1543,2025-11-17,Food,241.0,Cash,,2025-11,11,2025,Monday
1544,2025-07-16,Rent,1555.0,UPI,,2025-07,7,2025,Wednesday
1545,2025-07-20,Shopping,4896.0,Card,,2025-07,7,2025,Sunday
1546,2024-08-31,Travel,2196.0,UPI,,2024-08,8,2024,Saturday
1547,2025-05-19,Food,1425.0,Card,,2025-05,5,2025,Monday
1548,2024-05-10,Bills,1313.0,Card,,2024-05,5,2024,Friday
1549,2025-04-29,Rent,1259.0,UPI,,2025-04,4,2025,Tuesday
1550,2025-10-08,Travel,4750.0,Card,,2025-10,10,2025,Wednesday
1551,2024-01-21,Rent,4599.0,Card,,2024-01,1,2024,Sunday
1552,2024-06-15,Travel,4797.0,UPI,,2024-06,6,2024,Saturday
1553,2024-09-30,Travel,440.0,Card,,2024-09,9,2024,Monday
1554,2025-01-22,Food,3928.0,Card,,2025-01,1,2025,Wednesday
1555,2025-08-23,Rent,2068.0,Card,,2025-08,8,2025,Saturday
1556,2024-11-11,Rent,803.0,UPI,,2024-11,11,2024,Monday
1557,2024-01-14,Bills,4513.0,Cash,,2024-01,1,2024,Sunday
1558,2024-08-29,Bills,2529.0,UPI,,2024-08,8,2024,Thursday
1559,2024-12-11,Food,1900.0,Cash,,2024-12,12,2024,Wednesday
1560,2025-07-18,Food,4748.0,Card,,2025-07,7,2025,Friday
1561,2024-12-05,Shopping,955.0,Cash,,2024-12,12,2024,Thursday
1562,2024-04-01,Bills,1912.0,UPI,,2024-04,4,2024,Monday
1563,2025-01-01,Travel,2966.0,UPI,,2025-01,1,2025,Wednesday
1564,2025-03-30,Rent,3742.0,Card,,2025-03,3,2025,Sunday
1565,2025-03-03,Food,282.0,Cash,,2025-03,3,2025,Monday
1566,2025-05-23,Rent,3212.0,Card,,2025-05,5,2025,Friday
1567,2024-02-04,Rent,4592.0,Card,,2024-02,2,2024,Sunday
1568,2024-07-24,Shopping,1617.0,UPI,,2024-07,7,2024,Wednesday
1569,2024-03-21,Bills,1456.0,Cash,,2024-03,3,2024,Thursday
1570,2025-07-15,Food,2274.0,Cash,,2025-07,7,2025,Tuesday
1571,2025-01-22,Rent,3729.0,Cash,,2025-01,1,2025,Wednesday
1572,2024-01-02,Food,3728.0,Cash,,2024-01,1,2024,Tuesday
1573,2025-01-24,Travel,4196.0,Card,,2025-01,1,2025,Friday
1574,2025-07-19,Shopping,3339.0,Card,,2025-07,7,2025,Saturday
1575,2024-04-15,Travel,3791.0,UPI,,2024-04,4,2024,Monday
1576,2025-04-21,Food,118.0,Card,,2025-04,4,2025,Monday
1577,2025-12-03,Food,3503.0,Card,,2025-12,12,2025,Wednesday
1578,2025-02-05,Bills,4779.0,UPI,,2025-02,2,2025,Wednesday
1579,2025-12-30,Rent,4651.0,UPI,,2025-12,12,2025,Tuesday
1580,2025-07-09,Rent,3104.0,UPI,,2025-07,7,2025,Wednesday
1581,2024-06-10,Travel,1232.0,Card,,2024-06,6,2024,Monday
1582,2024-07-20,Shopping,3439.0,Card,,2024-07,7,2024,Saturday
1583,2024-09-26,Rent,3411.0,UPI,,2024-09,9,2024,Thursday
1584,2024-09-27,Bills,3472.0,UPI,,2024-09,9,2024,Friday
1585,2025-03-31,Travel,1087.0,UPI,,2025-03,3,2025,Monday
1586,2025-04-06,Travel,3421.0,Card,,2025-04,4,2025,Sunday
1587,2025-12-27,Bills,4715.0,Card,,2025-12,12,2025,Saturday
1588,2024-09-08,Shopping,273.0,Cash,,2024-09,9,2024,Sunday
1589,2025-12-02,Bills,3841.0,Card,,2025-12,12,2025,Tuesday
1590,2024-10-22,Shopping,3152.0,Card,,2024-10,10,2024,Tuesday
1591,2025-12-25,Bills,826.0,Card,,2025-12,12,2025,Thursday
1592,2025-12-20,Bills,3860.0,UPI,,2025-12,12,2025,Saturday
1593,2024-12-03,Food,1975.0,Card,,2024-12,12,2024,Tuesday
1594,2024-02-22,Travel,4133.0,UPI,,2024-02,2,2024,Thursday
1595,2024-08-04,Bills,1089.0,Cash,,2024-08,8,2024,Sunday
1596,2024-07-06,Bills,3844.0,Cash,,2024-07,7,2024,Saturday
1597,2025-01-14,Rent,2786.0,UPI,,2025-01,1,2025,Tuesday
1598,2025-05-07,Travel,519.0,UPI,,2025-05,5,2025,Wednesday
1599,2024-02-10,Rent,693.0,UPI,,2024-02,2,2024,Saturday
1600,2024-06-05,Travel,1874.0,Card,,2024-06,6,2024,Wednesday
1601,2024-01-15,Rent,2559.0,Cash,,2024-01,1,2024,Monday
1602,2024-03-05,Bills,1035.0,UPI,,2024-03,3,2024,Tuesday
1603,2025-06-04,Bills,3908.0,Card,,2025-06,6,2025,Wednesday
1604,2024-12-09,Food,431.0,Cash,,2024-12,12,2024,Monday
1605,2024-05-08,Rent,3549.0,Card,,2024-05,5,2024,Wednesday
1606,2025-10-09,Shopping,2802.0,Cash,,2025-10,10,2025,Thursday
1607,2025-04-16,Food,4106.0,Card,,2025-04,4,2025,Wednesday
1608,2024-03-03,Rent,3968.0,Cash,,2024-03,3,2024,Sunday
1609,2024-05-18,Rent,4300.0,Cash,,2024-05,5,2024,Saturday
1610,2025-05-13,Food,301.0,Card,,2025-05,5,2025,Tuesday
1611,2025-08-15,Bills,2597.0,UPI,,2025-08,8,2025,Friday
1612,2025-01-26,Rent,1942.0,Cash,,2025-01,1,2025,Sunday
1613,2025-11-05,Bills,1966.0,UPI,,2025-11,11,2025,Wednesday
1614,2025-02-22,Food,2096.0,Card,,2025-02,2,2025,Saturday
1615,2024-10-15,Bills,1009.0,UPI,,2024-10,10,2024,Tuesday
1616,2025-01-13,Travel,4405.0,UPI,,2025-01,1,2025,Monday
1617,2025-05-04,Shopping,4758.0,UPI,,2025-05,5,2025,Sunday
1618,2024-08-18,Rent,3289.0,UPI,,2024-08,8,2024,Sunday
1619,2024-02-10,Shopping,870.0,UPI,,2024-02,2,2024,Saturday
1620,2024-01-28,Bills,3255.0,Cash,,2024-01,1,2024,Sunday
1621,2024-05-14,Rent,2601.0,Cash,,2024-05,5,2024,Tuesday
1622,2024-07-19,Bills,2814.0,Cash,,2024-07,7,2024,Friday
1623,2024-02-02,Travel,4824.0,Card,,2024-02,2,2024,Friday
1624,2024-02-17,Food,3685.0,UPI,,2024-02,2,2024,Saturday
1625,2025-05-17,Rent,1728.0,Cash,,2025-05,5,2025,Saturday
1626,2025-02-10,Travel,486.0,Card,,2025-02,2,2025,Monday
1627,2025-07-27,Travel,3521.0,Cash,,2025-07,7,2025,Sunday
1628,2025-12-28,Rent,4108.0,Cash,,2025-12,12,2025,Sunday
1629,2024-04-08,Bills,4193.0,UPI,,2024-04,4,2024,Monday
1630,2025-11-14,Travel,4463.0,Card,,2025-11,11,2025,Friday
1631,2025-12-26,Shopping,2566.0,UPI,,2025-12,12,2025,Friday
1632,2025-06-30,Travel,2382.0,UPI,,2025-06,6,2025,Monday
1633,2025-09-04,Bills,1956.0,Cash,,2025-09,9,2025,Thursday
1634,2025-04-06,Bills,2098.0,UPI,,2025-04,4,2025,Sunday
1635,2025-10-04,Shopping,1336.0,Card,,2025-10,10,2025,Saturday
1636,2024-01-05,Travel,4769.0,UPI,,2024-01,1,2024,Friday
1637,2024-08-05,Bills,4244.0,UPI,,2024-08,8,2024,Monday
1638,2025-05-17,Rent,1250.0,UPI,,2025-05,5,2025,Saturday
1639,2025-02-01,Food,4418.0,Cash,,2025-02,2,2025,Saturday
1640,2025-01-27,Food,1531.0,Card,,2025-01,1,2025,Monday
1641,2024-07-25,Food,1919.0,Cash,,2024-07,7,2024,Thursday
1642,2024-01-15,Travel,2424.0,Cash,,2024-01,1,2024,Monday
1643,2025-07-07,Shopping,1230.0,Cash,,2025-07,7,2025,Monday
1644,2025-04-05,Bills,2758.0,Cash,,2025-04,4,2025,Saturday
1645,2025-11-21,Rent,3600.0,Cash,,2025-11,11,2025,Friday
1646,2025-07-28,Rent,474.0,Card,,2025-07,7,2025,Monday
1647,2024-08-28,Travel,2220.0,UPI,,2024-08,8,2024,Wednesday
1648,2025-07-17,Food,4120.0,Cash,,2025-07,7,2025,Thursday
1649,2024-04-05,Travel,2121.0,Cash,,2024-04,4,2024,Friday
1650,2025-04-29,Shopping,3805.0,Card,,2025-04,4,2025,Tuesday
1651,2025-02-10,Shopping,3359.0,Card,,2025-02,2,2025,Monday
1652,2024-08-18,Bills,3535.0,UPI,,2024-08,8,2024,Sunday
1653,2025-10-16,Bills,1989.0,Card,,2025-10,10,2025,Thursday
1654,2024-06-19,Shopping,1923.0,UPI,,2024-06,6,2024,Wednesday
1655,2025-06-24,Shopping,1574.0,Cash,,2025-06,6,2025,Tuesday
1656,2024-02-05,Shopping,2342.0,Cash,,2024-02,2,2024,Monday
1657,2025-06-08,Travel,3343.0,UPI,,2025-06,6,2025,Sunday
1658,2024-06-08,Shopping,3234.0,Card,,2024-06,6,2024,Saturday
1659,2025-11-29,Rent,2170.0,UPI,,2025-11,11,2025,Saturday
1660,2024-08-30,Food,459.0,Card,,2024-08,8,2024,Friday
1661,2024-03-26,Shopping,2141.0,Cash,,2024-03,3,2024,Tuesday
1662,2025-07-31,Food,1241.0,Card,,2025-07,7,2025,Thursday
1663,2025-11-12,Travel,1735.0,UPI,,2025-11,11,2025,Wednesday
1664,2025-07-10,Food,4100.0,UPI,,2025-07,7,2025,Thursday
1665,2025-07-27,Travel,2043.0,Cash,,2025-07,7,2025,Sunday
1666,2025-10-07,Rent,4874.0,Card,,2025-10,10,2025,Tuesday
1667,2024-01-28,Travel,3461.0,Card,,2024-01,1,2024,Sunday
1668,2025-09-11,Travel,3080.0,Card,,2025-09,9,2025,Thursday
1669,2025-07-09,Bills,106.0,Cash,,2025-07,7,2025,Wednesday
1670,2024-12-05,Shopping,3367.0,Card,,2024-12,12,2024,Thursday
1671,2024-11-26,Shopping,1691.0,UPI,,2024-11,11,2024,Tuesday
1672,2025-10-01,Rent,3364.0,Card,,2025-10,10,2025,Wednesday
1673,2025-05-20,Rent,2706.0,Cash,,2025-05,5,2025,Tuesday
1674,2024-12-13,Shopping,3319.0,Card,,2024-12,12,2024,Friday
1675,2025-04-17,Bills,3373.0,Card,,2025-04,4,2025,Thursday
1676,2024-08-18,Shopping,1013.0,UPI,,2024-08,8,2024,Sunday
1677,2024-07-08,Bills,2111.0,Card,,2024-07,7,2024,Monday
1678,2024-08-12,Rent,1542.0,UPI,,2024-08,8,2024,Monday
1679,2025-01-19,Food,3154.0,UPI,,2025-01,1,2025,Sunday
1680,2025-01-11,Rent,3646.0,Cash,,2025-01,1,2025,Saturday
1681,2024-10-09,Rent,4321.0,UPI,,2024-10,10,2024,Wednesday
1682,2025-09-24,Travel,3028.0,UPI,,2025-09,9,2025,Wednesday
1683,2025-09-19,Travel,1929.0,Cash,,2025-09,9,2025,Friday
1684,2024-09-15,Travel,675.0,UPI,,2024-09,9,2024,Sunday
1685,2024-12-24,Travel,1029.0,Cash,,2024-12,12,2024,Tuesday
1686,2025-12-10,Bills,3859.0,Card,,2025-12,12,2025,Wednesday
1687,2025-03-31,Shopping,3799.0,Cash,,2025-03,3,2025,Monday
1688,2025-02-14,Food,1563.0,UPI,,2025-02,2,2025,Friday
1689,2025-10-10,Rent,3375.0,Cash,,2025-10,10,2025,Friday
1690,2024-11-13,Bills,1154.0,UPI,,2024-11,11,2024,Wednesday
1691,2025-11-07,Food,2000.0,Card,,2025-11,11,2025,Friday
1692,2024-08-12,Bills,1557.0,Cash,,2024-08,8,2024,Monday
1693,2024-08-21,Bills,1499.0,Card,,2024-08,8,2024,Wednesday
1694,2025-11-14,Rent,3515.0,UPI,,2025-11,11,2025,Friday
1695,2025-10-25,Shopping,542.0,UPI,,2025-10,10,2025,Saturday
1696,2025-01-08,Travel,3750.0,Card,,2025-01,1,2025,Wednesday
1697,2025-11-02,Shopping,4752.0,Cash,,2025-11,11,2025,Sunday
1698,2025-08-30,Rent,1278.0,Cash,,2025-08,8,2025,Saturday
1699,2025-04-16,Rent,4558.0,UPI,,2025-04,4,2025,Wednesday
1700,2024-08-20,Rent,1357.0,Card,,2024-08,8,2024,Tuesday
1701,2025-11-22,Food,3734.0,Card,,2025-11,11,2025,Saturday
1702,2024-04-22,Shopping,1941.0,Cash,,2024-04,4,2024,Monday
1703,2025-05-11,Shopping,2409.0,Cash,,2025-05,5,2025,Sunday
1704,2025-03-17,Bills,1010.0,Cash,,2025-03,3,2025,Monday
1705,2025-07-17,Bills,4440.0,Card,,2025-07,7,2025,Thursday
1706,2024-09-24,Bills,4737.0,Cash,,2024-09,9,2024,Tuesday
1707,2025-05-24,Rent,4109.0,Cash,,2025-05,5,2025,Saturday
1708,2025-01-20,Shopping,2269.0,UPI,,2025-01,1,2025,Monday
1709,2025-01-21,Rent,2272.0,Cash,,2025-01,1,2025,Tuesday
1710,2024-04-22,Food,223.0,Cash,,2024-04,4,2024,Monday
1711,2025-09-04,Bills,3258.0,Card,,2025-09,9,2025,Thursday
1712,2025-09-16,Rent,885.0,Card,,2025-09,9,2025,Tuesday
1713,2024-03-21,Rent,2516.0,UPI,,2024-03,3,2024,Thursday
1714,2025-11-29,Food,896.0,Cash,,2025-11,11,2025,Saturday
1715,2024-04-22,Travel,4272.0,UPI,,2024-04,4,2024,Monday
1716,2024-01-02,Shopping,4254.0,Card,,2024-01,1,2024,Tuesday
1717,2025-10-03,Travel,2036.0,UPI,,2025-10,10,2025,Friday
1718,2024-08-07,Bills,2256.0,Card,,2024-08,8,2024,Wednesday
1719,2025-07-19,Rent,3907.0,UPI,,2025-07,7,2025,Saturday
1720,2024-08-12,Food,1401.0,UPI,,2024-08,8,2024,Monday
1721,2025-01-19,Food,4263.0,Cash,,2025-01,1,2025,Sunday
1722,2025-02-06,Shopping,3240.0,UPI,,2025-02,2,2025,Thursday
1723,2025-09-29,Travel,3336.0,Cash,,2025-09,9,2025,Monday
1724,2024-05-09,Shopping,2452.0,Cash,,2024-05,5,2024,Thursday
1725,2024-02-22,Rent,2032.0,Cash,,2024-02,2,2024,Thursday
1726,2025-11-14,Shopping,2821.0,Cash,,2025-11,11,2025,Friday
1727,2025-12-30,Food,464.0,UPI,,2025-12,12,2025,Tuesday
1728,2025-11-02,Food,2490.0,Card,,2025-11,11,2025,Sunday
1729,2025-12-10,Bills,1046.0,Card,,2025-12,12,2025,Wednesday
1730,2025-02-19,Bills,1477.0,Card,,2025-02,2,2025,Wednesday
1731,2024-09-03,Rent,1539.0,UPI,,2024-09,9,2024,Tuesday
1732,2025-03-14,Travel,3280.0,Cash,,2025-03,3,2025,Friday
1733,2024-07-21,Shopping,4957.0,Card,,2024-07,7,2024,Sunday
1734,2024-07-02,Rent,440.0,UPI,,2024-07,7,2024,Tuesday
1735,2024-05-02,Bills,3089.0,Cash,,2024-05,5,2024,Thursday
1736,2025-02-04,Shopping,482.0,Card,,2025-02,2,2025,Tuesday
1737,2024-10-20,Bills,1656.0,Cash,,2024-10,10,2024,Sunday
1738,2024-10-06,Shopping,399.0,Card,,2024-10,10,2024,Sunday
1739,2025-09-01,Travel,238.0,Card,,2025-09,9,2025,Monday
1740,2024-07-16,Rent,458.0,Card,,2024-07,7,2024,Tuesday
1741,2025-05-25,Shopping,1622.0,Cash,,2025-05,5,2025,Sunday
1742,2024-05-23,Food,3556.0,UPI,,2024-05,5,2024,Thursday
1743,2025-08-31,Food,1727.0,Cash,,2025-08,8,2025,Sunday
1744,2024-07-19,Shopping,1403.0,Card,,2024-07,7,2024,Friday
1745,2024-05-03,Shopping,1234.0,Cash,,2024-05,5,2024,Friday
1746,2024-07-05,Shopping,2286.0,UPI,,2024-07,7,2024,Friday
1747,2024-11-21,Food,3270.0,Cash,,2024-11,11,2024,Thursday
1748,2025-04-08,Food,3935.0,UPI,,2025-04,4,2025,Tuesday
1749,2024-12-14,Shopping,2251.0,UPI,,2024-12,12,2024,Saturday
1750,2025-10-21,Bills,1337.0,Cash,,2025-10,10,2025,Tuesday
1751,2025-02-06,Bills,3835.0,Card,,2025-02,2,2025,Thursday
1752,2024-12-11,Travel,2934.0,UPI,,2024-12,12,2024,Wednesday
1753,2025-05-25,Rent,4360.0,Cash,,2025-05,5,2025,Sunday
1754,2024-05-26,Bills,1098.0,UPI,,2024-05,5,2024,Sunday
1755,2024-05-27,Food,2667.0,Card,,2024-05,5,2024,Monday
1756,2025-12-11,Bills,1407.0,Cash,,2025-12,12,2025,Thursday
1757,2025-05-03,Travel,756.0,Cash,,2025-05,5,2025,Saturday
1758,2025-10-01,Travel,2760.0,Cash,,2025-10,10,2025,Wednesday
1759,2025-07-04,Rent,2311.0,Card,,2025-07,7,2025,Friday
1760,2024-12-03,Bills,2009.0,UPI,,2024-12,12,2024,Tuesday
1761,2025-10-02,Food,3830.0,Cash,,2025-10,10,2025,Thursday
1762,2025-04-17,Food,2146.0,UPI,,2025-04,4,2025,Thursday
1763,2024-05-30,Shopping,3262.0,UPI,,2024-05,5,2024,Thursday
1764,2025-02-18,Food,1240.0,Card,,2025-02,2,2025,Tuesday
1765,2024-10-24,Rent,366.0,Cash,,2024-10,10,2024,Thursday
1766,2025-09-02,Rent,1945.0,UPI,,2025-09,9,2025,Tuesday
1767,2024-09-19,Food,1808.0,Cash,,2024-09,9,2024,Thursday
1768,2024-05-23,Food,3730.0,Cash,,2024-05,5,2024,Thursday
1769,2024-12-11,Shopping,3311.0,Card,,2024-12,12,2024,Wednesday
1770,2025-09-15,Food,2393.0,Cash,,2025-09,9,2025,Monday
